categoryName,created,articleId,articleName,description
"NRIs ( Non Resident Indian )
",2019-12-26 06:39:21,328,How to open NRI account?,"You can contact us through Live Chat, email us at contactus@finvasia.in or call us at&nbsp;Sales: +91 9098001001&nbsp;if you wish to open an NRI account with us. Upon receiving the request we will contact you and assist you with the NRI account opening process.You can open equity cash and FNO segments through NRO non-pis accounts.&nbsp;&nbsp;<strong>Documentation:-</strong>&nbsp;1. PAN Card2. Passport (Indian or Foreign): <span ""color: rgb(65, 65, 65); font-family: sans-serif; : 14px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">&nbsp;In the case of a Foreign Passport, a copy of the PIO / OCI Card as applicable in case of PIO/OCI&nbsp;3. Proof of Address (Indian &amp; Overseas): Any one of the following - Passport, Voter ID Card, Driving license, Bank Passbook / Bank Statement, Utility bills, Notarized copy of rent agreement, Identity card/document with address issued by Central/State Government, Statutory/Regulatory Authorities5. Bank proof: <span ""color: rgb(65, 65, 65); font-family: sans-serif; : 14px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">NRO canceled cheque or 1-month bank statement&nbsp;6. Income proof in case of derivatives segment.7. Copy of VISA<br><br><strong>Note</strong>: Copy of all the documents like PAN card, passport, and foreign/Indian address proof to be self-attested and notarized by the Indian embassy or any other competent authority like Authorized officials of overseas branches of scheduled commercial banks registered in India, public notaries, court magistrate, judge, or the Indian embassy/consulate general in the country that they reside in the country where the NRI resides. The attesting authority should affix a &quot;verified with original&quot; stamp, name, designation, signature, and date on the said documents;"
"NRIs ( Non Resident Indian )
",2019-12-26 06:39:21,339,Can a NRI trade in Futures & Options?,"Yes, NRIs are allowed to invest in the futures &amp; options segment, the derivatives market through a custodian participating code (CP code) by opening an NRO savings account. As per RBI regulations, an NRI may invest in exchange-traded derivative contracts approved by SEBI from time to time out of INR funds held in India subject to the limits prescribed by SEBI."
Equity SIP,2020-11-20 10:17:03,226,How to start equity SIP on Shoonya?,"To Start equity SIP:<br><strong>Shoonya Web</strong><br>- Select &quot;Equity SIP&quot; from the left bar menu<br>- Under &quot;SIP Order&quot; add your preferred Stock, then select either Invest by Quantity or Amount and add Quantity / Amount.<br>- Then, select the frequency i.e. Daily / Weekly/ Monthly, select the Start Date and Duration (in months).Please find below the youtube video:<table border=""0"
Equity SIP,2020-11-20 10:17:03,227,What is equity SIP?,"Equity SIP is an investment in equity shares which is done periodically in a systematic manner. Investors purchase shares through periodic payment, either daily, weekly or monthly."
Equity SIP,2020-11-20 10:17:03,228,How can I cancel my equity SIP?,"To cancel your equity SIP-<br><strong>Web:&nbsp;</strong>Go to &quot;SIP orderbook&quot; and select &quot;Cancel&quot; from the action menu.<br><br><strong>Desktop:&nbsp;</strong>Select &quot;SIP orderbook&quot; from the menu bar located on the top of the platform. From the &quot;SIP orderbook&quot; window, right click on the order you wish to cancel. And select &quot;Cancel&quot;."
Equity SIP,2020-11-20 10:17:03,229,Can I pause my equity SIP and restart on a later date?,"Yes, equity SIP can be paused and can be restarted on a later date. To pause your equity SIP-<br><strong>Web:&nbsp;</strong>Go to &quot;SIP orderbook&quot; and select &quot;Pause&quot; from the action menu.<br><strong>Desktop:&nbsp;</strong>Select &quot;SIP orderbook&quot; from the menu bar located on the top of the platform. From the &quot;SIP orderbook&quot; window, right click on the order you wish to pause. And select &quot;Pause&quot;."
Equity SIP,2020-11-20 10:17:03,230,What is the frequency at which shares can be bought under Equity SIP? ,"Under Equity SIP, shares can be bought daily, weekly or monthly."
Equity SIP,2020-11-20 10:17:03,231,From where will the equity SIP money be deducted every month?,Equity SIP amount will be deducted from the balance available in your trading account. 
Equity SIP,2020-11-20 10:17:03,232,"If I don't have a balance in my account, will the equity SIP be cancelled?","No, the equity SIP will not be cancelled but if you have insufficient balance in your account, then the order for that particular month will be cancelled."
Equity SIP,2020-11-20 10:17:03,233,What is quantity based and amount based equity SIP?,"<strong>Amount based SIP:</strong> In Amount based Equity SIP, investors need to specify a fixed amount to invest in the selected scrip at the desired interval.<br><br><strong>Quantity based SIP:</strong> In Quantity based Equity SIP, fixed quantity of shares of your desired set of stocks are purchased at a determined interval selected by the investor. You can select any one of the two options while placing an equity SIP order."
Equity SIP,2020-11-20 10:17:03,234,Will brokerage be charged on equity SIP order?,"No, we don't charge any brokerage from our clients. "
Equity SIP,2020-11-20 10:17:03,235,Where can I find the details of my equity SIP order?,"<strong>Web:</strong><br>To view the details of your SIP order, go to &quot;SIP orderbook&quot;. There you can view the status of your order, Quantity, Amount, frequency, start date, next execution date, order number, last execution date etc.<br><br><span ""color: rgb(65, 65, 65); font-family: sans-serif; : 14px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;""><strong>Desktop:</strong><br>To view your details in shoonya desktop, open &quot;SIP orderbook&quot; and click on the order you want to see details of and then click on &quot;Details&quot;."
Equity SIP,2020-11-20 10:17:03,352,At what time equity SIP is triggered?,"Stock SIP is an easy method of investing in stocks. It enables investors to buy stocks (amount/quantity based), periodically (daily, weekly, monthly, etc.) in a systematic manner. It is an ideal method of investing for long-term investors. It helps you make the best of the unpredictable market by adopting a disciplined investment strategy.Please find below time details for equity SIP:&nbsp;11 AM in case of Daily SIP12 noon in case of weekly SIP1 PM in case of Monthly SIP"
eDIS,2020-11-20 10:17:07,236,What is eDIS?,"eDIS is an electronic delivery instruction slip which allows you to transfer shares from your DEMAT account for delivery to exchange.CDSL, which is currently the largest depository in the country, introduced e-DIS to get over the POA issues. So instead of asking for a POA or transferring stocks using physical DIS slips before placing a sell order, our customers could now enter the T-PIN authorizing us to debit shares from the Demat account before placing a CNC sell order for their stocks."
eDIS,2020-11-20 10:17:07,237,Who can avail eDIS facility?,"Any Individual, Joint account holders, NRIs can avail eDIS facility. 
Also note, if you are a POA registered user, you will first need to revoke POA to avail eDIS facility."
eDIS,2020-11-20 10:17:07,238,How can I sell my shares using eDIS facility?,"To sell your shares via eDIS, please follow the steps mentioned below:<br>-First, generate a TPIN from the profile section if you are using SHOONYA web. For mobile, the TPIN will be generated once you start the authorization process.<br>-Then, click on &quot;Square off&quot; on the share you want to sell and select &quot;Request eDIS&quot; and enter the quantity you want authorization for.<br>-Next, on the CDSL website enter your TPIN and click &quot;Verify&quot;-Enter OTP &amp; verify. &nbsp;<br>-You can check the details under &quot;eDIS report&quot;, If the status is &quot;SUCCESS&quot; you can square off your holdings from the &quot;Holdings section&quot;<br><br>For further details, you can check out the below videos:&nbsp;How to sell holdings via EDIS on Shoonya Web (Hindi)<a href=""https://youtu.be/EFWIzF4Q5bs"">https://youtu.be/EFWIzF4Q5bs</a><br>How to sell holdings via EDIS on Shoonya Web (English)<a href=""https://youtu.be/8T79C61fJws"">https://youtu.be/8T79C61fJws</a><br>How to use eDIS<span ""color: rgb(65, 65, 65); font-family: sans-serif; : 14px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">&nbsp;on <span ""color: rgb(65, 65, 65); font-family: sans-serif; : 14px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">Shoonya Mobile :&nbsp;<a href=""https://www.youtube.com/watch?v=j8GrgXHUn8M"">https://www.youtube.com/watch?v=j8GrgXHUn8M</a><br>How to use eDIS<span ""color: rgb(65, 65, 65); font-family: sans-serif; : 14px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">&nbsp;on <span ""color: rgb(65, 65, 65); font-family: sans-serif; : 14px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">Shoonya Desktop:&nbsp;<a href=""https://www.youtube.com/watch?v=OQFP53BBZZY&t=1s"">https://www.youtube.com/watch?v=OQFP53BBZZY&amp;t=1s</a>"
eDIS,2020-11-20 10:17:07,239,Can I sell my shares without POA registration?,"Yes, you can use eDIS to sell your holdings. "
eDIS,2020-11-20 10:17:07,240,Can I revoke my Power of Attorney and use the eDIS functionality for sell transactions?,"Yes, you can revoke your power of attorney to use eDIS to sell your holdings. To revoke your POA, you can raise a ticket in PRISM."
eDIS,2020-11-20 10:17:07,241,Why do I need to take authorization to sell my own shares?,"Your shares are stored in your demat account with CDSL, so the broker has no control over them. To sell your shares from your demat account, you need to take authorization from CDSL to transfer your shares from demat to trading account to be able to sell. "
eDIS,2020-11-20 10:17:07,242,How do i generate CDSL TPIN for eDIS?,"To generate CDSL TPIN on SHOONYA web. <br>-Go to your profile section in SHOONYA, from there click on &quot;Generate eDIS PIN&quot;. <br>-Once done, you will receive TPIN on your registered mobile number and email. <br><br>Whereas, if you are using eDIS on SHOONYA mobile, you will receive the TPIN while authenticating shares, on your registered mobile and email."
